Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1993,1993,1993,2,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,71407832,,,0
H0,1993,1993,1993,2,0,2,Export,308,Grenada,GRD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,15414,,,0
H0,1993,1993,1993,2,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,16445322,,,0
H0,1993,1993,1993,2,0,2,Export,332,Haiti,HTI,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,582820,,,0
H0,1993,1993,1993,2,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,642089281,,,0
H0,1993,1993,1993,2,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,172740000,,,0
H0,1993,1993,1993,2,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,191418,,,0
H0,1993,1993,1993,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5529080832,,,0
H0,1993,1993,1993,2,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,123429104,,,0
H0,1993,1993,1993,2,0,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,557978,,,0
H0,1993,1993,1993,2,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,92804633,,,0
H0,1993,1993,1993,2,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,104686256,,,0
H0,1993,1993,1993,2,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2764213,,,0
H0,1993,1993,1993,2,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2830173,,,0
H0,1993,1993,1993,2,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4720564721,,,0
H0,1993,1993,1993,2,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1958698,,,0
H0,1993,1993,1993,2,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,386972992,,,0
H0,1993,1993,1993,2,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,24842464,,,0
H0,1993,1993,1993,2,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,654640,,,0
H0,1993,1993,1993,2,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,651271296,,,0
H0,1993,1993,1993,2,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,915999518,,,0
H0,1993,1993,1993,2,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1880665,,,0
H0,1993,1993,1993,2,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,371655360,,,0
H0,1993,1993,1993,2,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,63333192,,,0
H0,1993,1993,1993,2,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,307050656,,,0
H0,1993,1993,1993,2,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,165514512,,,0
H0,1993,1993,1993,2,0,2,Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4850,,,0
H0,1993,1993,1993,2,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,105255,,,0
H0,1993,1993,1993,2,0,2,Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,28028,,,0
H0,1993,1993,1993,2,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5979458,,,0
H0,1993,1993,1993,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,50005596,,,0
H0,1993,1993,1993,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,543917248,,,0
H0,1993,1993,1993,2,0,2,Export,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,195128320,,,0
H0,1993,1993,1993,2,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,338035104,,,0
H0,1993,1993,1993,2,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2329132032,,,0
H0,1993,1993,1993,2,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,371796288,,,0
H0,1993,1993,1993,2,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,302085365,,,0
H0,1993,1993,1993,2,0,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5511504,,,0
H0,1993,1993,1993,2,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,22859390,,,0
H0,1993,1993,1993,2,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,9870441,,,0
H0,1993,1993,1993,2,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,28566747,,,0
H0,1993,1993,1993,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,216859248,,,0
H0,1993,1993,1993,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,7293798044,,,0
H0,1994,1994,1994,2,0,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,28762,,,0
H0,1994,1994,1994,2,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,60973072,,,0
H0,1994,1994,1994,2,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,453988277,,,0
H0,1994,1994,1994,2,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1825873792,,,0
H0,1994,1994,1994,2,0,2,Export,50,Bangladesh,BGD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,12238288,,,0
H0,1994,1994,1994,2,0,2,Export,64,Bhutan,BTN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,8653009,,,0
H0,1994,1994,1994,2,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,86452728,,,0
H0,1994,1994,1994,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1065610176,,,0
H0,1994,1994,1994,2,0,2,Export,84,Belize,BLZ,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5362383,,,0
H0,1994,1994,1994,2,0,2,Export,108,Burundi,BDI,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,43156,,,0
H0,1994,1994,1994,2,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,10578999396,,,0
H0,1994,1994,1994,2,0,2,Export,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1382442,,,0
H0,1994,1994,1994,2,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,23941656,,,0
H0,1994,1994,1994,2,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,654672896,,,0
H0,1994,1994,1994,2,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1029716194,,,0
H0,1994,1994,1994,2,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,8387566,,,0
H0,1994,1994,1994,2,0,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,123417584,,,0
H0,1994,1994,1994,2,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,31378932,,,0
H0,1994,1994,1994,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,210291744,,,0
H0,1994,1994,1994,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,312864,,,0
H0,1994,1994,1994,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,565133952,,,0
H0,1994,1994,1994,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,668978112,,,0
H0,1994,1994,1994,2,0,2,Export,212,Dominica,DMA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,30571,,,0
H0,1994,1994,1994,2,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,51543704,,,0
H0,1994,1994,1994,2,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,809734,,,0
H0,1994,1994,1994,2,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2488054784,,,0
H0,1994,1994,1994,2,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1733895808,,,0
H0,1994,1994,1994,2,0,2,Export,254,French Guiana,GUF,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2823782,,,0
H0,1994,1994,1994,2,0,2,Export,266,Gabon,GAB,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,211116896,,,0
H0,1994,1994,1994,2,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2367905024,,,0
H0,1994,1994,1994,2,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,64617640,,,0
H0,1994,1994,1994,2,0,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,3910,,,0
H0,1994,1994,1994,2,0,2,Export,308,Grenada,GRD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,12731,,,0
H0,1994,1994,1994,2,0,2,Export,312,Guadeloupe,GLP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,238090,,,0
H0,1994,1994,1994,2,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,16822000,,,0
H0,1994,1994,1994,2,0,2,Export,332,Haiti,HTI,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,233897,,,0
H0,1994,1994,1994,2,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,38634648,,,0
H0,1994,1994,1994,2,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,889577280,,,0
H0,1994,1994,1994,2,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,212803008,,,0
H0,1994,1994,1994,2,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,375226,,,0
H0,1994,1994,1994,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5221721088,,,0
H0,1994,1994,1994,2,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,140135216,,,0
H0,1994,1994,1994,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1023627776,,,0
H0,1994,1994,1994,2,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,99429635,,,0
H0,1994,1994,1994,2,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,934351,,,0
H0,1994,1994,1994,2,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,123475120,,,0
H0,1994,1994,1994,2,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,201791184,,,0
H0,1994,1994,1994,2,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,81986800,,,0
H0,1994,1994,1994,2,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,3070175,,,0
H0,1994,1994,1994,2,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2096500,,,0
H0,1994,1994,1994,2,0,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,3063465,,,0
H0,1994,1994,1994,2,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4737703384,,,0
H0,1994,1994,1994,2,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,334308,,,0
H0,1994,1994,1994,2,0,2,Export,474,Martinique,MTQ,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,148410,,,0
H0,1994,1994,1994,2,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2171256,,,0
H0,1994,1994,1994,2,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,371649536,,,0
H0,1994,1994,1994,2,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,256774,,,0
H0,1994,1994,1994,2,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,27110284,,,0
H0,1994,1994,1994,2,0,2,Export,508,Mozambique,MOZ,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,3913000,,,0
H0,1994,1994,1994,2,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1005310,,,0
H0,1994,1994,1994,2,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,86406,,,0
H0,1994,1994,1994,2,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,791789760,,,0
H0,1994,1994,1994,2,0,2,Export,548,Vanuatu,VUT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2739429,,,0
H0,1994,1994,1994,2,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,999688426,,,0
H0,1994,1994,1994,2,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5250157,,,0
H0,1994,1994,1994,2,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,403209824,,,0
H0,1994,1994,1994,2,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,78462064,,,0
H0,1994,1994,1994,2,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,20965396,,,0
H0,1994,1994,1994,2,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,752542016,,,0
H0,1994,1994,1994,2,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,366529408,,,0
H0,1994,1994,1994,2,0,2,Export,638,Réunion,REU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,89604,,,0
H0,1994,1994,1994,2,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,212564000,,,0
H0,1994,1994,1994,2,0,2,Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2932,,,0
H0,1994,1994,1994,2,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,103781,,,0
H0,1994,1994,1994,2,0,2,Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,23283,,,0
H0,1994,1994,1994,2,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4772413,,,0
H0,1994,1994,1994,2,0,2,Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4774,,,0
H0,1994,1994,1994,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,43548440,,,0
H0,1994,1994,1994,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,493248832,,,0
H0,1994,1994,1994,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,228196480,,,0
H0,1994,1994,1994,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,296347680,,,0
H0,1994,1994,1994,2,0,2,Export,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,216607264,,,0
H0,1994,1994,1994,2,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,416141024,,,0
H0,1994,1994,1994,2,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2260501,,,0
H0,1994,1994,1994,2,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,3078331648,,,0
H0,1994,1994,1994,2,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,398381600,,,0
H0,1994,1994,1994,2,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,351910758,,,0
H0,1994,1994,1994,2,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,272499,,,0
H0,1994,1994,1994,2,0,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,7514487,,,0
H0,1994,1994,1994,2,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5642896,,,0
H0,1994,1994,1994,2,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,61960291,,,0
H0,1994,1994,1994,2,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,514955,,,0
H0,1994,1994,1994,2,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,24803212,,,0
H0,1994,1994,1994,2,0,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,8035099,,,0
H0,1994,1994,1994,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,309099552,,,0
H0,1994,1994,1994,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,7156193333,,,0
H0,1994,1994,1994,2,0,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,11795452,,,0
H0,1994,1994,1994,2,0,2,Export,862,Venezuela,VEN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4331061,,,0
